county_code,establishment_id,inspection_id,inspection_date,establishment_name,street_address,city,zip,state_id,establishment_type,score,grade,inspector_id
10,,,2/26/2026,WENDY'S #12060,5140 SOUTHPORT SUPPLY RD,SE SOUTHPORT,28461,7010011286,1 - Restaurant,93.5,A,2765
18,,,2/26/2026,WENDY'S #81 VIEWMONT,1311 2ND ST,NE HICKORY,28601,2018011495,1 - Restaurant,98.0,A,2031
24,,,2/26/2026,WENDYS,311 WASHINGTON ST,WHITEVILLE,28472,7024010185,1 - Restaurant,98.0,A,3057
68,,,2/26/2026,WINGS OVER CHAPEL HILL,313 E MAIN ST,CARRBORO,27510,4068020201,2 - Food Stands,97.5,A,3279
3,,,2/3/2026,ANTOJITOS QUERETARO,665 SOUTH MAIN STREET,SUITE 100 SPARTA,28675,3003010230,1 - Restaurant,94.5,A,3502
6,,,2/4/2026,BANNER ELK LODGE,119 CENTRAL WAY,BANNER ELK,28604,1006010120,1 - Restaurant,96.0,A,3468
22,,,2/4/2026,FAT DOG SPORTS BAR & GRILL,82 MAIN STREET,HAYESVILLE,28904,1022010144,1 - Restaurant,98.0,A,1549
3,,,2/4/2026,SPARTA EXXON,129 N. MAIN STREET,SPARTA,28675,3003010218,1 - Restaurant,99.0,A,3502
6,,,2/5/2026,BIG MIKE'S COFFEE SHOP,6333 PINEOLA ST,NEWLAND,28657,1006010329,1 - Restaurant,96.5,A,3468
62,,,2/5/2026,D&D EXPRESS #2,515 E. MAIN ST,. CANDOR,27229,5062010339,1 - Restaurant,98.0,A,2734
22,,,2/5/2026,MOUNTAIN HARBOUR GRILL,1665 MOUNTAIN HARBOUR DRIVE,HAYESVILLE,28904,1022010139,1 - Restaurant,100.0,A,1549
94,,,2/6/2026,BEULAH LAND MANNA ROOM,103 WASHINGTON ST PL,YMOUTH,27962,6094010157,1 - Restaurant,100.0,A,3065
61,,,2/6/2026,HEFS,89 LOCUST AVE,. SPRUCE PINE,28777,1061010145,1 - Restaurant,97.5,A,3468
72,,,2/6/2026,MING HING,315 OCEAN HWY S HERTFORD,,27944,6072010107,1 - Restaurant,97.0,A,3261
62,,,2/9/2026,BOJANGLES OF BISCOE #861,515 EAST MAIN STREET/HWY,24/27 BISCOE,27209,5062010224,1 - Restaurant,96.5,A,2734
72,,,2/9/2026,DUCK-THRU FOOD STORE #41,964 OCEAN HWY SOUTH HERTFORD,,27944,6072010105,1 - Restaurant,97.0,A,3261
94,,,2/9/2026,DUNKIN' DONUTS,433 US HWY 64 PL,YMOUTH,27962,6094010158,1 - Restaurant,100.0,A,3065
22,,,2/9/2026,EPIC CATERING AND EATERY,714 US 69 SUITE A HAYESVILLE,,28904,1022010131,1 - Restaurant,99.0,A,1549
89,,,2/9/2026,"THE DEPOT, INC.",412 SCUPPERNONG DR,. COLUMBIA,27925,6089010061,1 - Restaurant,100.0,A,1446
20,,,4/19/2010,MONTE ALBAN-MURPHY,861 U S HWY,64 W MURPHY,28906,1020010106,1 - Restaurant,98.5,A,2104
20,,,4/20/2010,CAPTAIN D'S,580 US 64 WEST,MURPHY,28906,1020010190,1 - Restaurant,99.5,A,2104
